Order ID,Order Date,Product Category,Product Name,Region,Sales,Profit,Quantity,Customer Segment
CA-2025-100817,2025-12-03,Furniture,Solid Wood Coffee Table,East,1987.72,143.56,5,Consumer
CA-2025-100339,2025-12-04,Office Supplies,Gel Pens (12-pack),West,17.91,4.92,1,Consumer
CA-2024-100505,2025-12-05,Technology,Logitech MX Master 3 Mouse,East,909.14,328.96,5,Corporate
CA-2024-100789,2025-12-05,Furniture,5-Shelf Bookshelf,South,602.12,-33.79,2,Home Office
CA-2024-100466,2025-12-05,Furniture,Adjustable Side Table,West,712.29,-14.8,5,Consumer
CA-2024-100257,2025-12-05,Furniture,Standing Desk,South,2369.74,47.27,3,Home Office
CA-2025-100375,2025-12-06,Furniture,Adjustable Side Table,West,1237.15,-21.99,8,Home Office
CA-2025-100063,2025-12-07,Furniture,Ergonomic Office Chair,East,3286.14,159.17,7,Corporate
CA-2025-100361,2025-12-08,Office Supplies,Stainless Steel Scissors,North,10.65,2.8,1,Consumer
CA-2024-100343,2025-12-08,Office Supplies,Gel Pens (12-pack),South,119.4,31.51,6,Home Office
CA-2025-100521,2025-12-08,Furniture,Ergonomic Office Chair,East,1417.35,80.8,3,Consumer
CA-2025-100406,2025-12-08,Office Supplies,Premium Printer Paper (Ream),East,90.58,15.6,3,Consumer
CA-2024-100698,2025-12-09,Technology,HP EliteBook Laptop,South,1590.43,384.58,1,Corporate
CA-2024-100702,2025-12-10,Furniture,Ergonomic Office Chair,East,947.51,43.89,2,Home Office
CA-2024-100478,2025-12-10,Furniture,Leather Executive Sofa,South,10348.56,940.08,6,Consumer
CA-2025-100081,2025-12-11,Furniture,Standing Desk,West,6470.58,141.47,8,Corporate
CA-2025-101135,2025-12-11,Furniture,5-Shelf Bookshelf,East,581.52,-29.91,2,Home Office
CA-2024-100604,2025-12-12,Technology,HP EliteBook Laptop,North,5889.34,1183.58,4,Corporate
CA-2024-100775,2025-12-12,Technology,Dell XPS 13 Laptop,East,5218.81,1179.37,3,Corporate
CA-2024-101199,2025-12-12,Furniture,Ergonomic Office Chair,West,3525.85,152.97,8,Corporate
CA-2025-100133,2025-12-12,Furniture,Leather Executive Sofa,North,3497.2,345.36,2,Consumer
CA-2024-100507,2025-12-12,Technology,Dell XPS 13 Laptop,East,7456.45,1799.83,4,Consumer
CA-2025-100167,2025-12-13,Office Supplies,Heavy Duty 3-Ring Binder,West,140.69,24.69,6,Home Office
CA-2025-100945,2025-12-13,Office Supplies,Multi-color Sticky Notes (5-pack),South,86.08,19.72,6,Home Office
CA-2025-101009,2025-12-14,Office Supplies,Desktop Stapler,South,67.98,12.98,4,Consumer
CA-2024-101098,2025-12-14,Office Supplies,Stainless Steel Scissors,South,70.6,17.64,6,Consumer
CA-2025-100040,2025-12-16,Furniture,Ergonomic Office Chair,West,472.92,20.76,1,Consumer
CA-2024-101110,2025-12-17,Office Supplies,Desktop Stapler,North,262.52,48.91,7,Consumer
CA-2025-101099,2025-12-17,Technology,Netgear Wireless Router,South,926.89,286.83,4,Corporate
CA-2024-100917,2025-12-18,Technology,Anker USB-C Hub,East,323.28,90.5,4,Consumer
CA-2025-100051,2025-12-18,Furniture,Adjustable Side Table,East,810.38,-14.34,5,Consumer
CA-2024-100114,2025-12-20,Technology,Dell XPS 13 Laptop,South,3994.16,1124.1,2,Corporate
CA-2025-100036,2025-12-20,Furniture,Ergonomic Office Chair,North,1855.87,94.03,4,Home Office
CA-2024-100580,2025-12-20,Furniture,5-Shelf Bookshelf,West,1316.5,-71.22,5,Home Office
CA-2024-100427,2025-12-21,Technology,HP EliteBook Laptop,West,6067.33,1158.21,4,Consumer
CA-2024-101012,2025-12-22,Office Supplies,Desktop Stapler,East,306.52,58.05,8,Home Office
CA-2025-100537,2025-12-23,Office Supplies,Desktop Stapler,East,138.37,28.11,4,Consumer
CA-2024-100367,2025-12-24,Technology,Apple iPad Air,East,2373.82,573.34,2,Home Office
CA-2025-100572,2025-12-24,Furniture,5-Shelf Bookshelf,North,1210.64,-68.62,4,Consumer
CA-2025-100633,2025-12-26,Office Supplies,Stainless Steel Scissors,West,20.96,4.9,2,Home Office
CA-2025-100958,2025-12-28,Office Supplies,Gel Pens (12-pack),North,59.93,15.67,3,Home Office
CA-2025-100351,2025-12-28,Office Supplies,Desktop Stapler,North,107.27,24.5,3,Corporate
CA-2025-100514,2025-12-28,Furniture,Solid Wood Coffee Table,South,355.41,27.67,1,Corporate
CA-2025-100365,2025-12-29,Furniture,Leather Executive Sofa,South,8735.69,765.12,5,Home Office
CA-2025-100686,2025-12-29,Technology,Logitech MX Master 3 Mouse,South,183.15,70.35,1,Consumer
CA-2025-100399,2025-12-29,Technology,Dell XPS 13 Laptop,West,13596.58,3213.5,7,Consumer
CA-2025-100217,2025-12-29,Office Supplies,Heavy Duty 3-Ring Binder,South,116.38,22.73,5,Consumer
CA-2024-100758,2025-12-30,Office Supplies,Multi-color Sticky Notes (5-pack),North,32.02,7.58,2,Home Office
